order_id,order_date,customer_id,product_id,category,region,quantity,unit_price,discount,revenue
ORD-004166,2026-03-14,CUST-0358,CLO-005,Clothing,South,5,104.65,7.81,515.44
ORD-004167,2026-03-14,CUST-0358,ELEC-013,Electronics,West,4,418.73,249.55,1425.37
ORD-004168,2026-03-14,CUST-0454,ELEC-006,Electronics,South,2,90.66,26.38,154.94
ORD-004169,2026-03-14,CUST-0452,MOB-001,Mobile Accessories,East,4,311.75,96.64,1150.36
ORD-004170,2026-03-14,CUST-0342,SPT-009,Sports,East,5,51.16,26.89,228.91
ORD-004171,2026-03-14,CUST-0466,ELEC-009,Electronics,South,4,306.54,156.0,1070.16
ORD-004172,2026-03-14,CUST-0391,SPT-004,Sports,West,2,188.03,25.7,350.36
ORD-004173,2026-03-14,CUST-0040,ELEC-016,Electronics,East,3,103.95,9.42,302.43
ORD-004174,2026-03-14,CUST-0210,ELEC-014,Electronics,East,3,117.98,14.97,338.97
ORD-004175,2026-03-14,CUST-0130,CLO-013,Clothing,South,1,110.05,1.58,108.47
ORD-004176,2026-03-14,CUST-0237,MOB-007,Mobile Accessories,North,2,111.84,1.89,221.79
ORD-004177,2026-03-14,CUST-0328,ELEC-004,Electronics,North,2,305.35,83.62,527.08
ORD-004178,2026-03-14,CUST-0176,CLO-015,Clothing,West,5,172.79,21.33,842.62
ORD-004179,2026-03-14,CUST-0204,CLO-007,Clothing,South,6,390.94,87.87,2257.77
ORD-004180,2026-03-14,CUST-0129,ELEC-005,Electronics,North,5,90.67,14.98,438.37
ORD-004181,2026-03-14,CUST-0168,ELEC-015,Electronics,South,3,103.19,4.75,304.82
ORD-004182,2026-03-14,CUST-0237,CLO-015,Clothing,West,7,172.79,18.07,1191.46
ORD-004183,2026-03-14,CUST-0281,ELEC-009,Electronics,North,3,306.54,102.55,817.07
ORD-004184,2026-03-14,CUST-0072,MOB-012,Mobile Accessories,West,2,97.7,11.05,184.35
ORD-004185,2026-03-14,CUST-0431,SPT-001,Sports,East,6,203.51,127.28,1093.78
ORD-004186,2026-03-14,CUST-0430,MOB-001,Mobile Accessories,South,7,311.75,223.61,1958.64
ORD-004187,2026-03-14,CUST-0091,ELEC-003,Electronics,North,2,370.02,94.46,645.58
ORD-004188,2026-03-14,CUST-0274,HOME-003,Home Appliances,North,4,62.37,4.72,244.76
ORD-004189,2026-03-14,CUST-0040,CLO-006,Clothing,South,6,485.25,334.68,2576.82
ORD-004190,2026-03-14,CUST-0079,ELEC-002,Electronics,East,7,476.1,439.84,2892.86
ORD-004191,2026-03-14,CUST-0092,CLO-012,Clothing,East,5,57.92,8.34,281.26
ORD-004192,2026-03-14,CUST-0458,MOB-008,Mobile Accessories,North,4,264.4,98.91,958.69
ORD-004193,2026-03-14,CUST-0227,SPT-009,Sports,South,5,51.16,12.13,243.67
ORD-004194,2026-03-14,CUST-0200,ELEC-007,Electronics,North,7,43.17,9.15,293.04
ORD-004195,2026-03-14,CUST-0027,HOME-005,Home Appliances,West,7,228.47,160.67,1438.62
ORD-004196,2026-03-14,CUST-0396,ELEC-001,Electronics,North,4,196.65,79.81,706.79
ORD-004197,2026-03-14,CUST-0476,CLO-004,Clothing,South,7,280.15,183.99,1777.06
ORD-004198,2026-03-14,CUST-0466,MOB-012,Mobile Accessories,East,4,97.7,44.34,346.46
ORD-004199,2026-03-14,CUST-0047,MOB-011,Mobile Accessories,South,1,309.66,9.71,299.95
ORD-004200,2026-03-14,CUST-0015,ELEC-003,Electronics,West,4,370.02,136.9,1343.18
ORD-004201,2026-03-14,CUST-0421,ELEC-002,Electronics,East,5,476.1,355.47,2025.03
ORD-004202,2026-03-14,CUST-0113,MOB-005,Mobile Accessories,North,5,236.19,83.0,1097.95
ORD-004203,2026-03-14,CUST-0371,ELEC-013,Electronics,South,5,418.73,139.07,1954.58
ORD-004204,2026-03-14,CUST-0213,MOB-002,Mobile Accessories,North,7,82.65,18.15,560.4
ORD-004205,2026-03-14,CUST-0418,SPT-006,Sports,North,7,278.21,278.13,1669.34
ORD-004206,2026-03-14,CUST-0288,HOME-007,Home Appliances,East,6,255.16,176.61,1354.35
ORD-004207,2026-03-15,CUST-0479,MOB-005,Mobile Accessories,South,7,236.19,5.21,1648.12
ORD-004208,2026-03-15,CUST-0481,SPT-010,Sports,West,1,493.64,0.65,492.99
ORD-004209,2026-03-15,CUST-0119,CLO-010,Clothing,North,2,304.98,74.72,535.24
ORD-004210,2026-03-15,CUST-0183,MOB-008,Mobile Accessories,North,1,264.4,3.44,260.96
ORD-004211,2026-03-15,CUST-0008,HOME-007,Home Appliances,South,4,255.16,61.7,958.94
ORD-004212,2026-03-15,CUST-0007,CLO-007,Clothing,East,4,390.94,91.0,1472.76
ORD-004213,2026-03-15,CUST-0235,CLO-005,Clothing,South,3,104.65,6.3,307.65
ORD-004214,2026-03-15,CUST-0337,MOB-009,Mobile Accessories,North,6,302.32,50.86,1763.06
ORD-004215,2026-03-15,CUST-0023,HOME-001,Home Appliances,East,7,407.07,402.35,2447.14
ORD-004216,2026-03-15,CUST-0211,ELEC-009,Electronics,South,2,306.54,33.42,579.66
ORD-004217,2026-03-15,CUST-0053,HOME-004,Home Appliances,West,2,346.85,44.6,649.1
ORD-004218,2026-03-15,CUST-0129,SPT-009,Sports,South,5,51.16,12.75,243.05
ORD-004219,2026-03-15,CUST-0324,ELEC-013,Electronics,East,1,418.73,48.07,370.66
ORD-004220,2026-03-15,CUST-0171,CLO-005,Clothing,South,3,104.65,9.64,304.31
ORD-004221,2026-03-15,CUST-0436,MOB-003,Mobile Accessories,East,1,156.69,5.54,151.15
ORD-004222,2026-03-15,CUST-0172,SPT-002,Sports,North,7,146.6,9.82,1016.38
ORD-004223,2026-03-15,CUST-0196,ELEC-003,Electronics,West,3,370.02,40.34,1069.72
ORD-004224,2026-03-15,CUST-0258,SPT-006,Sports,South,2,278.21,25.41,531.01
ORD-004225,2026-03-15,CUST-0011,ELEC-002,Electronics,South,4,476.1,262.38,1642.02
ORD-004226,2026-03-15,CUST-0122,ELEC-016,Electronics,East,4,103.95,60.91,354.89
ORD-004227,2026-03-15,CUST-0318,CLO-010,Clothing,South,4,304.98,43.74,1176.18
ORD-004228,2026-03-15,CUST-0071,ELEC-011,Electronics,North,5,24.98,8.14,116.76
ORD-004229,2026-03-15,CUST-0152,CLO-003,Clothing,West,5,267.23,170.46,1165.69
ORD-004230,2026-03-15,CUST-0193,MOB-006,Mobile Accessories,South,3,395.81,168.8,1018.63
ORD-004231,2026-03-15,CUST-0122,MOB-007,Mobile Accessories,North,7,111.84,76.75,706.13
ORD-004232,2026-03-15,CUST-0069,CLO-012,Clothing,East,2,57.92,13.14,102.7
ORD-004233,2026-03-15,CUST-0330,HOME-001,Home Appliances,East,4,407.07,119.49,1508.79
ORD-004234,2026-03-15,CUST-0332,ELEC-006,Electronics,West,7,90.66,42.32,592.3
ORD-004235,2026-03-15,CUST-0118,HOME-002,Home Appliances,North,7,162.74,49.84,1089.34
ORD-004236,2026-03-15,CUST-0125,HOME-008,Home Appliances,East,4,31.68,4.38,122.34
ORD-004237,2026-03-15,CUST-0465,MOB-007,Mobile Accessories,North,2,111.84,15.91,207.77
ORD-004238,2026-03-15,CUST-0312,MOB-012,Mobile Accessories,South,7,97.7,68.09,615.81
ORD-004239,2026-03-15,CUST-0094,CLO-004,Clothing,East,1,280.15,16.81,263.34
ORD-004240,2026-03-15,CUST-0034,CLO-012,Clothing,North,3,57.92,22.56,151.2
ORD-004241,2026-03-15,CUST-0489,SPT-003,Sports,North,6,416.94,331.85,2169.79
ORD-004242,2026-03-15,CUST-0325,MOB-005,Mobile Accessories,North,7,236.19,4.13,1649.2
ORD-004243,2026-03-15,CUST-0065,ELEC-019,Electronics,South,6,224.49,134.3,1212.64
ORD-004244,2026-03-15,CUST-0304,ELEC-012,Electronics,South,6,485.41,33.85,2878.61
ORD-004245,2026-03-16,CUST-0260,MOB-007,Mobile Accessories,South,4,111.84,33.86,413.5
ORD-004246,2026-03-16,CUST-0372,ELEC-011,Electronics,West,2,24.98,7.0,42.96
ORD-004247,2026-03-16,CUST-0085,CLO-015,Clothing,East,7,172.79,144.67,1064.86
ORD-004248,2026-03-16,CUST-0218,MOB-006,Mobile Accessories,South,7,395.81,153.04,2617.63
ORD-004249,2026-03-16,CUST-0156,MOB-003,Mobile Accessories,South,3,156.69,36.28,433.79
ORD-004250,2026-03-16,CUST-0496,HOME-002,Home Appliances,West,7,162.74,155.49,983.69
ORD-004251,2026-03-16,CUST-0442,MOB-006,Mobile Accessories,East,4,395.81,85.43,1497.81
ORD-004252,2026-03-16,CUST-0487,SPT-002,Sports,North,1,146.6,17.54,129.06
ORD-004253,2026-03-16,CUST-0194,CLO-002,Clothing,West,7,166.18,77.4,1085.86
ORD-004254,2026-03-16,CUST-0226,MOB-002,Mobile Accessories,West,6,82.65,28.72,467.18
ORD-004255,2026-03-16,CUST-0390,CLO-010,Clothing,West,4,304.98,138.51,1081.41
ORD-004256,2026-03-16,CUST-0011,ELEC-020,Electronics,West,1,156.25,1.95,154.3
ORD-004257,2026-03-16,CUST-0438,CLO-004,Clothing,West,1,280.15,41.89,238.26
ORD-004258,2026-03-16,CUST-0305,ELEC-011,Electronics,East,4,24.98,1.03,98.89
ORD-004259,2026-03-16,CUST-0284,SPT-009,Sports,South,7,51.16,1.63,356.49
ORD-004260,2026-03-16,CUST-0195,MOB-003,Mobile Accessories,East,4,156.69,82.52,544.24
ORD-004261,2026-03-16,CUST-0233,CLO-015,Clothing,East,7,172.79,40.04,1169.49
ORD-004262,2026-03-16,CUST-0288,HOME-002,Home Appliances,West,6,162.74,81.68,894.76
ORD-004263,2026-03-16,CUST-0171,SPT-002,Sports,North,7,146.6,126.64,899.56
ORD-004264,2026-03-16,CUST-0101,ELEC-018,Electronics,West,5,269.51,81.2,1266.35
ORD-004265,2026-03-16,CUST-0003,ELEC-020,Electronics,South,1,156.25,11.0,145.25
ORD-004266,2026-03-16,CUST-0252,ELEC-002,Electronics,East,5,476.1,232.4,2148.1
ORD-004267,2026-03-16,CUST-0482,CLO-007,Clothing,West,5,390.94,56.49,1898.21
ORD-004268,2026-03-16,CUST-0197,CLO-006,Clothing,East,6,485.25,224.12,2687.38
ORD-004269,2026-03-16,CUST-0329,SPT-003,Sports,East,4,416.94,195.14,1472.62
ORD-004270,2026-03-16,CUST-0454,ELEC-010,Electronics,West,5,358.42,54.14,1737.96
ORD-004271,2026-03-16,CUST-0198,ELEC-005,Electronics,North,1,90.67,2.26,88.41
ORD-004272,2026-03-16,CUST-0391,MOB-001,Mobile Accessories,South,4,311.75,70.3,1176.7
ORD-004273,2026-03-16,CUST-0395,CLO-011,Clothing,East,2,462.11,47.55,876.67
ORD-004274,2026-03-16,CUST-0326,HOME-010,Home Appliances,West,2,140.51,19.25,261.77
ORD-004275,2026-03-16,CUST-0334,CLO-003,Clothing,North,1,267.23,7.18,260.05
ORD-004276,2026-03-16,CUST-0377,CLO-005,Clothing,West,5,104.65,35.34,487.91
ORD-004277,2026-03-16,CUST-0245,MOB-012,Mobile Accessories,South,2,97.7,20.8,174.6
ORD-004278,2026-03-16,CUST-0324,ELEC-005,Electronics,East,4,90.67,38.39,324.29
ORD-004279,2026-03-16,CUST-0134,ELEC-004,Electronics,South,5,305.35,22.14,1504.61
ORD-004280,2026-03-16,CUST-0131,CLO-014,Clothing,South,4,36.94,21.31,126.45
ORD-004281,2026-03-16,CUST-0007,MOB-012,Mobile Accessories,South,6,97.7,16.21,569.99
ORD-004282,2026-03-16,CUST-0330,ELEC-015,Electronics,North,5,103.19,6.13,509.82
ORD-004283,2026-03-16,CUST-0362,CLO-005,Clothing,West,1,104.65,12.16,92.49
ORD-004284,2026-03-16,CUST-0449,ELEC-011,Electronics,South,1,24.98,0.71,24.27
ORD-004285,2026-03-16,CUST-0425,CLO-010,Clothing,South,4,304.98,110.87,1109.05
ORD-004286,2026-03-16,CUST-0355,CLO-010,Clothing,East,6,304.98,125.45,1704.43
ORD-004287,2026-03-16,CUST-0301,HOME-004,Home Appliances,West,3,346.85,122.29,918.26
ORD-004288,2026-03-17,CUST-0386,HOME-005,Home Appliances,West,5,228.47,130.55,1011.8
ORD-004289,2026-03-17,CUST-0326,ELEC-012,Electronics,North,1,485.41,41.39,444.02
ORD-004290,2026-03-17,CUST-0138,HOME-010,Home Appliances,South,3,140.51,33.86,387.67
ORD-004291,2026-03-17,CUST-0358,MOB-007,Mobile Accessories,West,2,111.84,8.42,215.26
ORD-004292,2026-03-17,CUST-0087,HOME-005,Home Appliances,North,7,228.47,212.89,1386.4
ORD-004293,2026-03-17,CUST-0050,SPT-003,Sports,North,1,416.94,49.11,367.83
ORD-004294,2026-03-17,CUST-0269,ELEC-009,Electronics,West,3,306.54,84.84,834.78
ORD-004295,2026-03-17,CUST-0376,CLO-009,Clothing,East,7,448.99,26.98,3115.95
ORD-004296,2026-03-17,CUST-0091,CLO-011,Clothing,South,6,462.11,211.68,2560.98
ORD-004297,2026-03-17,CUST-0361,CLO-003,Clothing,South,4,267.23,87.75,981.17
ORD-004298,2026-03-17,CUST-0250,ELEC-018,Electronics,South,1,269.51,38.76,230.75
ORD-004299,2026-03-17,CUST-0231,MOB-004,Mobile Accessories,North,5,192.69,83.8,879.65
ORD-004300,2026-03-17,CUST-0103,MOB-008,Mobile Accessories,South,6,264.4,226.57,1359.83
ORD-004301,2026-03-17,CUST-0415,ELEC-008,Electronics,South,3,435.1,79.29,1226.01
ORD-004302,2026-03-17,CUST-0462,MOB-005,Mobile Accessories,East,1,236.19,20.82,215.37
ORD-004303,2026-03-17,CUST-0321,CLO-008,Clothing,West,2,470.66,81.69,859.63
ORD-004304,2026-03-17,CUST-0041,ELEC-014,Electronics,South,1,117.98,7.92,110.06
ORD-004305,2026-03-17,CUST-0194,HOME-003,Home Appliances,North,1,62.37,4.11,58.26
ORD-004306,2026-03-17,CUST-0033,ELEC-016,Electronics,East,6,103.95,5.98,617.72
ORD-004307,2026-03-17,CUST-0300,HOME-009,Home Appliances,North,4,456.02,86.59,1737.49
ORD-004308,2026-03-17,CUST-0249,MOB-011,Mobile Accessories,West,5,309.66,201.98,1346.32
ORD-004309,2026-03-17,CUST-0032,ELEC-013,Electronics,North,7,418.73,313.43,2617.68
ORD-004310,2026-03-17,CUST-0341,MOB-015,Mobile Accessories,North,6,483.33,145.67,2754.31
ORD-004311,2026-03-17,CUST-0109,ELEC-006,Electronics,North,5,90.66,23.61,429.69
ORD-004312,2026-03-17,CUST-0193,SPT-007,Sports,North,1,83.35,0.08,83.27
ORD-004313,2026-03-17,CUST-0478,SPT-007,Sports,East,2,83.35,23.45,143.25
ORD-004314,2026-03-17,CUST-0388,SPT-003,Sports,West,7,416.94,249.62,2668.96
ORD-004315,2026-03-17,CUST-0173,HOME-009,Home Appliances,West,2,456.02,131.44,780.6
ORD-004316,2026-03-17,CUST-0162,CLO-003,Clothing,East,4,267.23,126.38,942.54
ORD-004317,2026-03-17,CUST-0341,MOB-011,Mobile Accessories,East,3,309.66,35.9,893.08
ORD-004318,2026-03-17,CUST-0313,CLO-007,Clothing,West,7,390.94,282.55,2454.03
ORD-004319,2026-03-17,CUST-0448,ELEC-008,Electronics,East,3,435.1,143.55,1161.75
ORD-004320,2026-03-17,CUST-0002,HOME-008,Home Appliances,North,7,31.68,28.85,192.91
ORD-004321,2026-03-17,CUST-0372,CLO-014,Clothing,West,6,36.94,17.89,203.75
ORD-004322,2026-03-17,CUST-0309,ELEC-018,Electronics,North,1,269.51,35.68,233.83
ORD-004323,2026-03-18,CUST-0487,ELEC-016,Electronics,East,5,103.95,4.34,515.41
ORD-004324,2026-03-18,CUST-0232,MOB-012,Mobile Accessories,East,1,97.7,12.51,85.19
ORD-004325,2026-03-18,CUST-0339,SPT-001,Sports,West,4,203.51,103.18,710.86
ORD-004326,2026-03-18,CUST-0327,MOB-005,Mobile Accessories,North,5,236.19,40.26,1140.69
ORD-004327,2026-03-18,CUST-0325,HOME-007,Home Appliances,North,3,255.16,11.91,753.57
ORD-004328,2026-03-18,CUST-0497,CLO-002,Clothing,North,5,166.18,64.21,766.69
ORD-004329,2026-03-18,CUST-0120,HOME-007,Home Appliances,West,1,255.16,25.57,229.59
ORD-004330,2026-03-18,CUST-0379,SPT-003,Sports,West,2,416.94,46.4,787.48
ORD-004331,2026-03-18,CUST-0220,ELEC-011,Electronics,East,3,24.98,1.92,73.02
ORD-004332,2026-03-18,CUST-0376,SPT-001,Sports,North,1,203.51,27.34,176.17
ORD-004333,2026-03-18,CUST-0311,CLO-005,Clothing,East,4,104.65,15.05,403.55
ORD-004334,2026-03-18,CUST-0446,MOB-005,Mobile Accessories,South,4,236.19,68.61,876.15
ORD-004335,2026-03-18,CUST-0066,SPT-007,Sports,North,5,83.35,32.12,384.63
ORD-004336,2026-03-18,CUST-0155,SPT-004,Sports,North,3,188.03,28.94,535.15
ORD-004337,2026-03-18,CUST-0459,CLO-015,Clothing,South,4,172.79,73.14,618.02
ORD-004338,2026-03-18,CUST-0247,CLO-013,Clothing,North,5,110.05,18.52,531.73
ORD-004339,2026-03-18,CUST-0125,SPT-010,Sports,South,1,493.64,17.47,476.17
ORD-004340,2026-03-18,CUST-0386,MOB-008,Mobile Accessories,South,3,264.4,1.08,792.12
ORD-004341,2026-03-18,CUST-0223,ELEC-012,Electronics,North,6,485.41,79.54,2832.92
ORD-004342,2026-03-18,CUST-0476,ELEC-004,Electronics,South,6,305.35,122.43,1709.67
ORD-004343,2026-03-18,CUST-0393,HOME-007,Home Appliances,West,6,255.16,18.28,1512.68
ORD-004344,2026-03-18,CUST-0369,HOME-001,Home Appliances,South,4,407.07,210.89,1417.39
ORD-004345,2026-03-18,CUST-0488,MOB-013,Mobile Accessories,West,7,46.55,42.65,283.2
ORD-004346,2026-03-18,CUST-0473,ELEC-016,Electronics,South,2,103.95,27.07,180.83
ORD-004347,2026-03-18,CUST-0047,SPT-009,Sports,West,6,51.16,42.63,264.33
ORD-004348,2026-03-18,CUST-0478,HOME-008,Home Appliances,South,2,31.68,3.54,59.82
ORD-004349,2026-03-18,CUST-0194,ELEC-009,Electronics,East,2,306.54,12.08,601.0
ORD-004350,2026-03-18,CUST-0414,CLO-004,Clothing,West,3,280.15,49.73,790.72
ORD-004351,2026-03-18,CUST-0133,MOB-010,Mobile Accessories,South,3,37.53,12.13,100.46
ORD-004352,2026-03-18,CUST-0045,ELEC-015,Electronics,East,7,103.19,64.97,657.36
ORD-004353,2026-03-18,CUST-0175,ELEC-015,Electronics,North,2,103.19,7.67,198.71
ORD-004354,2026-03-18,CUST-0294,MOB-005,Mobile Accessories,North,4,236.19,97.8,846.96
ORD-004355,2026-03-18,CUST-0437,CLO-003,Clothing,South,7,267.23,271.23,1599.38
ORD-004356,2026-03-18,CUST-0296,HOME-006,Home Appliances,West,1,74.19,9.89,64.3
ORD-004357,2026-03-18,CUST-0032,ELEC-001,Electronics,East,2,196.65,31.04,362.26
ORD-004358,2026-03-18,CUST-0434,SPT-009,Sports,South,6,51.16,12.28,294.68
ORD-004359,2026-03-18,CUST-0164,CLO-005,Clothing,West,4,104.65,14.46,404.14
ORD-004360,2026-03-18,CUST-0267,CLO-002,Clothing,South,7,166.18,8.6,1154.66
ORD-004361,2026-03-18,CUST-0203,MOB-009,Mobile Accessories,North,1,302.32,16.03,286.29
ORD-004362,2026-03-18,CUST-0162,ELEC-002,Electronics,West,1,476.1,3.42,472.68
ORD-004363,2026-03-18,CUST-0429,ELEC-019,Electronics,East,2,224.49,21.6,427.38
ORD-004364,2026-03-18,CUST-0349,MOB-009,Mobile Accessories,West,2,302.32,0.62,604.02
ORD-004365,2026-03-19,CUST-0308,CLO-014,Clothing,South,7,36.94,15.95,242.63
ORD-004366,2026-03-19,CUST-0383,HOME-002,Home Appliances,South,2,162.74,25.51,299.97
ORD-004367,2026-03-19,CUST-0159,ELEC-005,Electronics,East,4,90.67,53.5,309.18
ORD-004368,2026-03-19,CUST-0141,SPT-005,Sports,North,4,151.25,36.76,568.24
ORD-004369,2026-03-19,CUST-0254,SPT-002,Sports,South,1,146.6,15.74,130.86
ORD-004370,2026-03-19,CUST-0031,HOME-003,Home Appliances,West,4,62.37,14.25,235.23
ORD-004371,2026-03-19,CUST-0424,HOME-008,Home Appliances,South,7,31.68,22.52,199.24
ORD-004372,2026-03-19,CUST-0359,MOB-007,Mobile Accessories,South,6,111.84,49.53,621.51
ORD-004373,2026-03-19,CUST-0439,ELEC-007,Electronics,South,5,43.17,23.95,191.9
ORD-004374,2026-03-19,CUST-0154,SPT-003,Sports,West,6,416.94,148.38,2353.26
ORD-004375,2026-03-19,CUST-0281,MOB-001,Mobile Accessories,North,7,311.75,9.94,2172.31
ORD-004376,2026-03-19,CUST-0217,CLO-006,Clothing,East,2,485.25,60.76,909.74
ORD-004377,2026-03-19,CUST-0388,SPT-001,Sports,East,3,203.51,85.89,524.64
ORD-004378,2026-03-19,CUST-0037,CLO-006,Clothing,West,6,485.25,416.33,2495.17
ORD-004379,2026-03-19,CUST-0145,SPT-008,Sports,East,3,404.07,12.53,1199.68
ORD-004380,2026-03-19,CUST-0050,MOB-005,Mobile Accessories,West,5,236.19,61.61,1119.34
ORD-004381,2026-03-19,CUST-0386,ELEC-017,Electronics,East,7,162.56,43.35,1094.57
ORD-004382,2026-03-19,CUST-0235,ELEC-007,Electronics,East,2,43.17,1.63,84.71
ORD-004383,2026-03-19,CUST-0227,MOB-001,Mobile Accessories,South,7,311.75,234.17,1948.08
ORD-004384,2026-03-19,CUST-0460,SPT-002,Sports,East,4,146.6,18.78,567.62
ORD-004385,2026-03-19,CUST-0112,ELEC-019,Electronics,South,5,224.49,121.63,1000.82
ORD-004386,2026-03-19,CUST-0186,MOB-006,Mobile Accessories,North,1,395.81,12.91,382.9
ORD-004387,2026-03-19,CUST-0193,ELEC-014,Electronics,South,3,117.98,7.4,346.54
ORD-004388,2026-03-19,CUST-0475,CLO-010,Clothing,South,6,304.98,268.02,1561.86
ORD-004389,2026-03-19,CUST-0183,ELEC-008,Electronics,North,3,435.1,81.91,1223.39
ORD-004390,2026-03-19,CUST-0484,SPT-001,Sports,South,4,203.51,29.51,784.53
ORD-004391,2026-03-19,CUST-0264,ELEC-007,Electronics,North,6,43.17,13.94,245.08
ORD-004392,2026-03-19,CUST-0497,HOME-009,Home Appliances,West,4,456.02,118.26,1705.82
ORD-004393,2026-03-19,CUST-0126,ELEC-020,Electronics,West,5,156.25,100.58,680.67
ORD-004394,2026-03-19,CUST-0124,ELEC-005,Electronics,North,6,90.67,1.03,542.99
ORD-004395,2026-03-19,CUST-0155,CLO-006,Clothing,West,6,485.25,300.13,2611.37
ORD-004396,2026-03-19,CUST-0398,MOB-003,Mobile Accessories,West,1,156.69,1.43,155.26
ORD-004397,2026-03-19,CUST-0443,ELEC-012,Electronics,West,1,485.41,72.3,413.11
ORD-004398,2026-03-19,CUST-0324,CLO-004,Clothing,East,5,280.15,85.97,1314.78
ORD-004399,2026-03-19,CUST-0006,CLO-012,Clothing,East,4,57.92,6.12,225.56
ORD-004400,2026-03-19,CUST-0043,ELEC-016,Electronics,North,3,103.95,35.84,276.01
ORD-004401,2026-03-19,CUST-0329,ELEC-016,Electronics,West,7,103.95,14.96,712.69
ORD-004402,2026-03-19,CUST-0012,SPT-006,Sports,South,3,278.21,36.8,797.83
ORD-004403,2026-03-19,CUST-0356,SPT-002,Sports,East,2,146.6,43.27,249.93
ORD-004404,2026-03-19,CUST-0197,ELEC-013,Electronics,South,5,418.73,217.61,1876.04
ORD-004405,2026-03-19,CUST-0153,SPT-002,Sports,West,7,146.6,8.09,1018.11
ORD-004406,2026-03-19,CUST-0167,ELEC-017,Electronics,North,1,162.56,16.15,146.41
ORD-004407,2026-03-19,CUST-0208,ELEC-009,Electronics,South,4,306.54,97.75,1128.41
ORD-004408,2026-03-19,CUST-0285,ELEC-003,Electronics,West,2,370.02,17.36,722.68
ORD-004409,2026-03-19,CUST-0033,SPT-009,Sports,West,6,51.16,26.17,280.79
ORD-004410,2026-03-19,CUST-0386,SPT-007,Sports,North,5,83.35,0.13,416.62
ORD-004411,2026-03-20,CUST-0093,MOB-007,Mobile Accessories,North,2,111.84,19.44,204.24
ORD-004412,2026-03-20,CUST-0285,MOB-004,Mobile Accessories,North,7,192.69,35.24,1313.59
ORD-004413,2026-03-20,CUST-0063,CLO-013,Clothing,East,2,110.05,20.86,199.24
ORD-004414,2026-03-20,CUST-0295,ELEC-006,Electronics,South,2,90.66,12.09,169.23
ORD-004415,2026-03-20,CUST-0045,MOB-007,Mobile Accessories,South,7,111.84,27.35,755.53
ORD-004416,2026-03-20,CUST-0044,MOB-013,Mobile Accessories,North,7,46.55,14.49,311.36
ORD-004417,2026-03-20,CUST-0187,ELEC-016,Electronics,East,6,103.95,17.0,606.7
ORD-004418,2026-03-20,CUST-0217,SPT-010,Sports,South,4,493.64,95.61,1878.95
ORD-004419,2026-03-20,CUST-0154,ELEC-001,Electronics,South,2,196.65,26.32,366.98
ORD-004420,2026-03-20,CUST-0338,ELEC-006,Electronics,East,4,90.66,7.25,355.39
ORD-004421,2026-03-20,CUST-0072,SPT-009,Sports,West,1,51.16,3.49,47.67
ORD-004422,2026-03-20,CUST-0268,SPT-003,Sports,East,6,416.94,265.53,2236.11
ORD-004423,2026-03-20,CUST-0353,CLO-001,Clothing,South,3,336.32,94.0,914.96
ORD-004424,2026-03-20,CUST-0122,ELEC-013,Electronics,North,6,418.73,304.48,2207.9
ORD-004425,2026-03-20,CUST-0073,ELEC-005,Electronics,South,6,90.67,51.28,492.74
ORD-004426,2026-03-20,CUST-0491,HOME-004,Home Appliances,South,7,346.85,234.51,2193.44
ORD-004427,2026-03-20,CUST-0303,ELEC-018,Electronics,South,5,269.51,100.97,1246.58
ORD-004428,2026-03-20,CUST-0066,CLO-001,Clothing,East,1,336.32,32.61,303.71
ORD-004429,2026-03-20,CUST-0282,CLO-010,Clothing,North,6,304.98,221.44,1608.44
ORD-004430,2026-03-20,CUST-0196,MOB-013,Mobile Accessories,East,5,46.55,1.2,231.55
ORD-004431,2026-03-20,CUST-0234,MOB-001,Mobile Accessories,West,6,311.75,23.92,1846.58
ORD-004432,2026-03-20,CUST-0347,ELEC-011,Electronics,East,5,24.98,8.15,116.75
ORD-004433,2026-03-20,CUST-0275,CLO-010,Clothing,South,7,304.98,94.96,2039.9
ORD-004434,2026-03-20,CUST-0323,MOB-007,Mobile Accessories,North,7,111.84,15.67,767.21
ORD-004435,2026-03-20,CUST-0366,MOB-015,Mobile Accessories,South,4,483.33,230.55,1702.77
ORD-004436,2026-03-20,CUST-0215,CLO-003,Clothing,South,1,267.23,4.14,263.09
ORD-004437,2026-03-20,CUST-0404,ELEC-020,Electronics,East,6,156.25,20.46,917.04
ORD-004438,2026-03-20,CUST-0014,CLO-011,Clothing,West,4,462.11,145.34,1703.1
ORD-004439,2026-03-20,CUST-0139,MOB-012,Mobile Accessories,North,5,97.7,34.24,454.26
ORD-004440,2026-03-20,CUST-0351,ELEC-016,Electronics,North,3,103.95,42.6,269.25
ORD-004441,2026-03-20,CUST-0169,CLO-008,Clothing,North,4,470.66,245.12,1637.52
ORD-004442,2026-03-20,CUST-0466,ELEC-012,Electronics,East,5,485.41,270.24,2156.81
ORD-004443,2026-03-20,CUST-0075,HOME-008,Home Appliances,East,5,31.68,1.79,156.61
ORD-004444,2026-03-20,CUST-0006,MOB-009,Mobile Accessories,East,2,302.32,56.37,548.27
ORD-004445,2026-03-20,CUST-0497,ELEC-013,Electronics,West,2,418.73,32.34,805.12
ORD-004446,2026-03-20,CUST-0488,MOB-009,Mobile Accessories,West,2,302.32,81.57,523.07
